Temperature,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ZT
700,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.533606138610089
750,34.0,82.0,48.0,64.7335,17.2492335,82.0,75.0,90.0,15.0,85.372,4.378,81.0,78.96,207.2,128.24,161.273809,45.880264808999996,207.2,429.75,722.66,292.90999999999997,632.96707,67.26969749999999,600.61,13.0,16.0,3.0,14.999500000000001,1.0005,14.0,4.0,6.0,2.0,5.374499999999999,0.6248745,6.0,120.0,146.0,26.0,139.748,6.248,146.0,1.78,2.55,0.7699999999999998,2.270975,0.128722225,2.33,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9995,1.0005,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.993,6.999993,14.0,13.0,28.0,15.0,21.9925,6.0014925,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0005,1.0005,4.0,24.26,34.7633333333,10.503333333299995,30.3293249999875,3.3255062499843735,28.11,0.0,0.799,0.799,0.27387500000000004,0.27387500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,171.207,53.739207,225.0,0.5640904687957712
350,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.1869129032696274
400,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.2304412941580373
450,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.2677617694512306
500,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.3131623272447877
550,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.3741302064286073
600,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.4503344645066248
650,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.5349844335475962
700,49.0,82.0,33.0,66.14285714285714,15.10204081632653,52.0,75.0,90.0,15.0,85.0,4.761904761904762,81.0,114.818,207.2,92.38199999999999,164.89609523809523,40.28943310657596,127.6,429.75,722.66,292.90999999999997,650.592857142857,68.63537414965984,600.61,13.0,16.0,3.0,14.904761904761905,1.0430839002267573,14.0,5.0,6.0,1.0,5.476190476190476,0.4988662131519274,5.0,138.0,146.0,8.0,142.0,3.8095238095238093,138.0,1.78,2.33,0.55,2.194285714285714,0.12925170068027206,2.1,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.9047619047619047,1.0430839002267573,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,13.0,28.0,15.0,21.57142857142857,6.122448979591836,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.095238095238095,1.0430839002267573,2.0,24.26,34.7633333333,10.503333333299995,31.09492063490476,3.493726379424035,28.11,0.0,0.464,0.464,0.22095238095238096,0.23147392290249433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.1428571428571,37.006802721088434,152.0,0.6237423080896021
350,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.2027356521689673
400,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.2711928510562784
450,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.3408373452184547
500,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.4083147874383047
550,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.4721355370624564
600,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.5319627623613319
650,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.5871459891512317
700,16.0,82.0,66.0,49.0011,32.99889999999999,82.0,81.0,94.0,13.0,84.50659999999999,3.5066,81.0,32.065,207.2,175.135,119.6362268,87.5637732,207.2,171.6,600.61,429.01,494.24656400000003,106.36343600000001,600.61,14.0,17.0,3.0,15.001100000000001,1.0010999999999999,14.0,3.0,6.0,3.0,4.500000000000001,1.4999999999999998,6.0,102.0,146.0,44.0,125.4967,20.5033,146.0,2.33,3.16,0.8300000000000001,2.4556380000000004,0.125638,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.0011,1.0010999999999999,2.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,17.0011,10.998899999999999,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9989,1.0010999999999999,4.0,24.4975,28.11,3.6125000000000007,26.947019187499997,1.1629808125000005,28.11,0.0,2.493,2.493,1.1013201,1.1013201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,147.4934,77.5066,225.0,0.6354209004595077
